./client_epoll/client_epoll 20003 120.26.200.117 23456 50 2>>./error.log

connect to: 120.26.200.117 23456
Run UDT client loop ...
143 88  51  45  46  50  53  56  48  52  max: 143  average 10: 63  average total: 63 0KB/s(in)
20:22.12 3700   3747    3796    3852    3900    4098    4051    4109    4177    4238    max: 4238  average 10: 3966  average total: 148
20:22.13 4297   4246    4299    4360    4417    4481    4540    4605    4654    4713    max: 4713  average 10: 4461  average total: 162
20:22.14 4759   4810    4861    4912    4971    5007    5053    4998    5048    5092    max: 5092  average 10: 4951  average total: 178 0.5KB/s(in)
20:22.15 5142   5192    5231    5279    5329    5366    5413    5462    5495    5544    max: 5544  average 10: 5345  average total: 195
20:22.16 5581   5622    5670    5617    5650    5686    5732    5772    5805    5843    max: 5843  average 10: 5697  average total: 213
20:22.16 5879   5914    5949    5984    6020    6055    6087    6110    6146    6093    max: 6146  average 10: 6023  average total: 232
20:22.17 6116   6151    6177    6213    6242    6223    6251    6279    6145    6181    max: 6279  average 10: 6197  average total: 252
20:22.18 6209   6088    6102    6131    5941    5888    5915    5733    5757    5786    max: 6209  average 10: 5955  average total: 270
20:22.19 5750   5771    5796    5784    5735    5771    5594    5619    5653    5521    max: 5796  average 10: 5699  average total: 288
20:22.20 5555   5505    5430    5454    5491    5466    5523    5540    5397    5421    max: 5555  average 10: 5478  average total: 304
20:22.20 5459   5453    5398    5436    5369    5397    5437    5279    5292    5326    max: 5459  average 10: 5384  average total: 321
20:22.21 5311   5337    5375    5295    5318    5353    5278    5310    5333    5270    max: 5375  average 10: 5318  average total: 337
20:22.22 5296   5322    5241    5187    5210    5128    5153    5176    5201    5230    max: 5322  average 10: 5214  average total: 352
20:22.23 5257   5173    5196    5220    5194    5205    5232    5154    5180    5126    max: 5257  average 10: 5193  average total: 368
20:22.23 5037   5063    5074    5103    5114    5139    5100    5126    5142    5098    max: 5142  average 10: 5099  average total: 383
20:22.24 5123   5140    5000    5013    5160    5159    5105    5325    5227    5184    max: 5325  average 10: 5143  average total: 398 0.6KB/s(in)
20:22.25 5204   5363    5310    5259    5205    5246    5297    5224    5264    5307    max: 5363  average 10: 5267  average total: 413
20:22.26 5249   5195    5232    5165    5206    5242    5279    5315    5809    5657    max: 5809  average 10: 5334  average total: 429
20:22.27 5605   5554    5393    5341    5388    5326    5374    5321    5311    5363    max: 5605  average 10: 5397  average total: 444
20:22.28 5403   5477    5520    5552    5543    5590    5632    5818    5878    5825    max: 5878  average 10: 5623  average total: 461
20:22.29 6096   6160    6106    5997    6053    6128    6186    6537    6611    6505    max: 6611  average 10: 6237  average total: 479
20:22.30 6588   6660    6612    6693    6767    6783    6850    6920    6932    6880    max: 6932  average 10: 6768  average total: 498
20:22.31 6939   6849    6907    6977    6831    6891    6954    7013    7070    7028    max: 7070  average 10: 6945  average total: 518
20:22.32 7085   7135    7195    7254    7304    7094    7143    7191    7182    7232    max: 7304  average 10: 7181  average total: 539
20:22.33 7278   7217    7266    7305    7252    7302    7336    7007    7041    7087    max: 7336  average 10: 7209  average total: 559
20:22.34 7132   7079    7119    7157    7190    7239    7221    7258    7292    7170    max: 7292  average 10: 7185  average total: 579 0.4KB/s(in)
20:22.35 7205   7239    7168    7203    7237    6898    6933    6878    6547    6574    max: 7239  average 10: 6988  average total: 599
20:22.36 6608   6633    6669    6586    6625    6650    6365    6394    6416    6241    max: 6669  average 10: 6518  average total: 617
20:22.37 6262   6287    6097    6043    6065    5873    5908    5931    5854    5877    max: 6287  average 10: 6019  average total: 633
20:22.37 5902   5773    5785    5812    5625    5653    5667    5529    5554    5501    max: 5902  average 10: 5680  average total: 649
20:22.38 5352   5377    5367    5308    5279    5247    5063    5030    4990    4839    max: 5377  average 10: 5185  average total: 662
20:22.39 4801   4768    4564    4521    4473    4319    4273    4232    4139    4090    max: 4801  average 10: 4418  average total: 674
20:22.39 4045   3893    3853    3810    3598    3551    3498    3396    3350    3310    max: 4045  average 10: 3630  average total: 683
20:22.39 3101   3049    2996    2846    2798    2749    2695    2646    2598    2482    max: 3101  average 10: 2796  average total: 689
20:22.39 2431   2380    2271    2220    2167    2010    1956    1906    1799    1749    max: 2431  average 10: 2088  average total: 693
20:22.39 1700   1646    1594    1542    1386    1333    1282    1180    1125    1099    max: 1700  average 10: 1388  average total: 695
20:22.39 998    947 896 745 694 639 586 536 485 477 max: 998  average 10: 700  average total: 695
20:22.39 427    377 323 273 224 174 123 70  67  48  max: 427  average 10: 210  average total: 694
20:22.39 56 49  54  50  54  45  47  50  52  56  max: 56  average 10: 51  average total: 692
20:22.39 49 51  55  45  48  56  84  48  53  57  max: 84  average 10: 54  average total: 690
20:22.40 49 51  45  52  56  49  53  45  48  53  max: 56  average 10: 50  average total: 688
20:22.41 46 62  56  47  50  53  45  50  55  46  max: 62  average 10: 51  average total: 686
20:22.41 60 57  44  50  53  44  51  65  45  49  max: 65  average 10: 51  average total: 684
20:22.42 51 52  46  52  45  50  55  45  49  52  max: 55  average 10: 49  average total: 683
20:22.42 58 45  48  50  54  44  50  54  48  54  max: 58  average 10: 50  average total: 681
20:22.43 47 51  53  45  51  57  52  47  51  62  max: 62  average 10: 51  average total: 679
20:22.43 54 46  52  53  44  47  51  52  45  57  max: 57  average 10: 50  average total: 677
20:22.44 49 51  45  48  53  47  47  58  65  65  max: 65  average 10: 52  average total: 675
20:22.44 57 67  169 117 62  58  61  65  60  64  max: 169  average 10: 78  average total: 674
20:22.45 76 84  91  102 109 93  98  99  126 102 max: 126  average 10: 98  average total: 672 1.1KB/s(in)
20:22.45 95 105 96  104 95  304 269 215 162 109 max: 304  average 10: 155  average total: 671
20:22.46 58 45  48  54  45  49  55  46  47  52  max: 58  average 10: 49  average total: 669
20:22.46 57 150 97  51  55  46  49  58  49  62  max: 150  average 10: 67  average total: 667
20:22.47 49 57  47  48  49  57  53  47  60  52  max: 60  average 10: 51  average total: 665
20:22.47 46 53  45  50  60  50  57  48  51  45  max: 60  average 10: 50  average total: 664
20:22.48 51 46  53  58  52  56  45  51  49  55  max: 58  average 10: 51  average total: 662
20:22.48 46 51  46  48  51  56  47  51  45  51  max: 56  average 10: 49  average total: 660
20:22.49 54 45  47  50  57  46  52  53  68  46  max: 68  average 10: 51  average total: 658
20:22.49 51 53  55  50  53  48  51  56  47  52  max: 56  average 10: 51  average total: 657
20:22.50 57 52  55  50  50  52  55  48  53  45  max: 57  average 10: 51  average total: 655
20:22.51 49 51  53  45  46  46  50  52  45  49  max: 53  average 10: 48  average total: 653
20:22.51 52 56  46  51  55  47  49  51  53  45  max: 56  average 10: 50  average total: 652
20:22.52 45 48  51  51  57  44  50  45  53  45  max: 57  average 10: 48  average total: 650
20:22.52 51 59  54  44  51  54  46  48  53  45  max: 59  average 10: 50  average total: 648
20:22.53 48 48  54  46  52  65  57  48  50  49  max: 65  average 10: 51  average total: 647
20:22.53 54 45  47  51  67  46  49  54  45  53  max: 67  average 10: 51  average total: 645
20:22.54 45 50  52  55  49  53  58  47  58  51  max: 58  average 10: 51  average total: 644
20:22.54 45 49  50  47  54  45  46  46  50  60  max: 60  average 10: 49  average total: 642
20:22.55 52 46  45  50  54  45  47  49  57  44  max: 57  average 10: 48  average total: 640
20:22.55 49 55  47  54  45  46  51  56  48  53  max: 56  average 10: 50  average total: 639 0.9KB/s(in)
20:22.56 58 45  61  54  46  52  60  58  51  66  max: 66  average 10: 55  average total: 637
20:22.56 55 49  51  58  52  172 118 65  62  493 max: 493  average 10: 117  average total: 636
20:22.57 440    385 331 276 225 179 132 83  61  69  max: 440  average 10: 218  average total: 635
20:22.57 59 154 103 57  51  57  49  54  45  49  max: 154  average 10: 67  average total: 633
20:22.58 53 56  49  54  45  50  54  48  60  51  max: 60  average 10: 52  average total: 632
20:22.58 54 45  44  47  56  49  56  78  47  52  max: 78  average 10: 52  average total: 630
20:22.59 56 46  50  50  54  44  49  53  45  52  max: 56  average 10: 49  average total: 628
20:23.0 47  52  55  50  56  45  48  52  54  45  max: 56  average 10: 50  average total: 627
20:23.0 58  48  53  46  57  48  52  45  47  53  max: 58  average 10: 50  average total: 625
20:23.1 65  46  51  57  59  63  178 126 173 122 max: 178  average 10: 94  average total: 624
20:23.1 68  180 129 78  67  179 127 76  147 92  max: 180  average 10: 114  average total: 623
20:23.2 55  46  53  45  51  45  48  52  47  48  max: 55  average 10: 49  average total: 621
20:23.2 55  47  56  45  48  60  60  61  70  58  max: 70  average 10: 56  average total: 620
20:23.3 65  54  56  64  67  63  68  80  245 190 max: 245  average 10: 95  average total: 618
20:23.3 137 100 90  95  259 208 153 112 94  293 max: 293  average 10: 154  average total: 617
20:23.4 250 198 147 96  103 127 109 103 93  104 max: 250  average 10: 133  average total: 616
20:23.4 212 160 107 64  45  47  54  49  51  57  max: 212  average 10: 84  average total: 614
20:23.5 49  53  56  44  48  51  45  50  57  47  max: 57  average 10: 50  average total: 613
20:23.5 47  50  58  45  51  44  49  53  44  52  max: 58  average 10: 49  average total: 612 0.9KB/s(in)
20:23.6 54  46  47  52  46  53  46  49  56  46  max: 56  average 10: 49  average total: 610
20:23.6 54  46  50  54  46  52  53  46  47  51  max: 54  average 10: 49  average total: 609
20:23.7 46  49  49  54  47  51  54  48  53  60  max: 60  average 10: 51  average total: 607
20:23.7 56  57  66  67  68  57  63  64  108 499 max: 499  average 10: 110  average total: 606
20:23.8 448 397 346 298 246 192 137 83  61  59  max: 448  average 10: 226  average total: 605
20:23.9 67  63  56  59  121 73  446 403 349 295 max: 446  average 10: 193  average total: 604
20:23.9 240 186 133 80  54  50  61  49  50  455 max: 455  average 10: 135  average total: 603
20:23.10 423    371 318 267 212 162 112 61  47  52  max: 423  average 10: 202  average total: 602
20:23.10 45 55  45  49  59  48  68  53  56  48  max: 68  average 10: 52  average total: 600
20:23.11 56 47  50  47  48  50  57  46  49  61  max: 61  average 10: 51  average total: 599
20:23.11 55 47  48  55  45  44  46  54  48  52  max: 55  average 10: 49  average total: 598
20:23.12 46 50  56  46  51  65  46  58  49  52  max: 65  average 10: 51  average total: 596
20:23.12 56 47  49  50  56  45  50  52  46  46  max: 56  average 10: 49  average total: 595
20:23.13 47 51  54  47  49  53  45  50  65  56  max: 65  average 10: 51  average total: 594
20:23.13 46 49  61  51  50  54  56  50  57  48  max: 61  average 10: 52  average total: 592
20:23.14 51 53  50  51  56  58  49  50  55  46  max: 58  average 10: 51  average total: 591
20:23.14 64 55  45  51  45  64  54  60  51  44  max: 64  average 10: 53  average total: 590
20:23.15 47 54  52  68  56  59  65  70  168 116 max: 168  average 10: 75  average total: 588
20:23.15 76 61  64  68  60  64  65  61  173 118 max: 173  average 10: 81  average total: 587 0.9KB/s(in)
20:23.16 183    128 180 128 73  67  67  62  70  179 max: 183  average 10: 113  average total: 586
20:23.17 124    73  67  61  61  60  64  65  63  69  max: 124  average 10: 70  average total: 585
20:23.17 67 64  63  66  62  50  55  46  49  51  max: 67  average 10: 57  average total: 583
20:23.17 56 45  49  57  49  57  48  53  46  52  max: 57  average 10: 51  average total: 582
20:23.18 45 50  45  51  53  47  55  47  50  67  max: 67  average 10: 51  average total: 581
20:23.19 50 47  52  45  47  53  49  50  56  48  max: 56  average 10: 49  average total: 580
20:23.19 52 55  45  49  50  58  47  52  45  54  max: 58  average 10: 50  average total: 578
20:23.20 46 52  54  44  48  53  45  47  59  51  max: 59  average 10: 49  average total: 577
20:23.20 66 47  51  51  58  50  70  64  55  150 max: 150  average 10: 66  average total: 576
20:23.21 96 46  50  57  48  55  46  51  59  49  max: 96  average 10: 55  average total: 574
20:23.21 52 55  49  54  65  51  48  63  63  56  max: 65  average 10: 55  average total: 573
20:23.22 58 49  63  58  58  56  57  61  47  54  max: 63  average 10: 56  average total: 572
20:23.22 46 54  45  50  60  176 126 161 108 64  max: 176  average 10: 89  average total: 571
20:23.23 46 49  69  49  54  56  53  57  49  59  max: 69  average 10: 54  average total: 570
20:23.23 175    121 69  59  51  65  57  60  51  56  max: 175  average 10: 76  average total: 568
20:23.24 50 55  45  48  51  54  49  55  44  47  max: 55  average 10: 49  average total: 567
20:23.24 61 56  49  52  65  60  58  170 116 61  max: 170  average 10: 74  average total: 566
20:23.25 64 59  179 126 73  67  68  90  96  276 max: 276  average 10: 109  average total: 565
20:23.26 226    172 122 110 103 113 100 97  97  102 max: 226  average 10: 124  average total: 564
20:23.26 94 101 93  94  120 96  104 89  146 96  max: 146  average 10: 103  average total: 563 0.9KB/s(in)
20:23.26 59 47  54  56  51  53  47  49  54  47  max: 59  average 10: 51  average total: 562
20:23.27 62 56  46  53  45  54  44  44  50  50  max: 62  average 10: 50  average total: 561
20:23.27 57 47  56  46  48  50  51  44  55  59  max: 59  average 10: 51  average total: 559
20:23.28 48 51  53  46  47  47  51  45  48  54  max: 54  average 10: 49  average total: 558
20:23.29 46 51  52  47  52  46  52  46  52  46  max: 52  average 10: 49  average total: 557
20:23.29 46 49  65  56  50  66  568 515 460 409 max: 568  average 10: 228  average total: 556
20:23.30 355    301 251 199 146 93  97  71  176 125 max: 355  average 10: 181  average total: 555
20:23.30 70 66  62  174 122 82  146 94  53  63  max: 174  average 10: 93  average total: 554
20:23.31 52 46  48  58  49  50  57  45  53  45  max: 58  average 10: 50  average total: 553
20:23.31 52 45  49  53  56  48  51  52  56  46  max: 56  average 10: 50  average total: 552
20:23.32 47 54  49  50  55  46  54  45  50  44  max: 55  average 10: 49  average total: 551
20:23.32 48 52  56  51  56  48  55  48  47  58  max: 58  average 10: 51  average total: 550
20:23.33 50 55  50  55  48  72  69  44  48  48  max: 72  average 10: 53  average total: 549
20:23.33 51 53  55  47  62  69  64  68  64  71  max: 71  average 10: 60  average total: 547
20:23.34 67 60  68  177 127 72  69  66  67  60  max: 177  average 10: 83  average total: 546
20:23.34 65 81  63  51  55  47  49  54  56  46  max: 81  average 10: 56  average total: 545
20:23.35 48 51  59  50  58  48  50  53  47  51  max: 59  average 10: 51  average total: 544
20:23.35 61 54  46  48  53  45  49  50  45  45  max: 61  average 10: 49  average total: 543
20:23.36 46 50  54  68  49  52  47  52  55  50  max: 68  average 10: 52  average total: 542
20:23.36 55 53  46  52  45  50  44  50  55  48  max: 55  average 10: 49  average total: 541 0.9KB/s(in)
20:23.37 52 47  53  45  46  49  51  45  48  49  max: 53  average 10: 48  average total: 540
20:23.37 51 44  49  52  48  51  53  46  50  56  max: 56  average 10: 50  average total: 539
20:23.38 49 55  45  47  51  45  53  47  53  45  max: 55  average 10: 49  average total: 538
20:23.39 49 51  48  51  45  49  53  47  52  56  max: 56  average 10: 50  average total: 537
20:23.39 48 53  48  50  55  45  51  153 98  56  max: 153  average 10: 65  average total: 536
20:23.40 49 55  46  52  55  47  49  51  54  47  max: 55  average 10: 50  average total: 534
20:23.40 54 45  52  48  55  45  49  52  56  47  max: 56  average 10: 50  average total: 533
20:23.41 50 52  45  51  55  48  50  52  53  46  max: 55  average 10: 50  average total: 532
20:23.41 46 55  62  68  59  61  56  59  65  56  max: 68  average 10: 58  average total: 531
20:23.42 61 65  71  62  60  57  59  63  173 119 max: 173  average 10: 79  average total: 530
20:23.42 230    188 139 88  67  66  62  59  180 127 max: 230  average 10: 120  average total: 529
20:23.43 76 64  169 116 63  54  45  57  47  54  max: 169  average 10: 74  average total: 528
20:23.43 46 52  47  52  45  48  50  54  45  49  max: 54  average 10: 48  average total: 527
20:23.44 55 47  51  45  53  47  54  54  55  45  max: 55  average 10: 50  average total: 526
20:23.44 49 56  46  51  55  47  52  55  47  47  max: 56  average 10: 50  average total: 525
20:23.45 53 46  50  53  55  45  52  45  47  52  max: 55  average 10: 49  average total: 524
20:23.45 44 51  55  50  46  47  51  54  48  54  max: 55  average 10: 50  average total: 523
20:23.46 59 55  47  51  57  50  48  52  53  56  max: 59  average 10: 52  average total: 522
20:23.46 46 54  46  50  51  45  48  51  55  44  max: 55  average 10: 49  average total: 521
20:23.47 45 48  53  46  50  56  47  52  48  53  max: 56  average 10: 49  average total: 520 0.9KB/s(in)
20:23.47 57 50  55  55  49  56  48  51  61  48  max: 61  average 10: 53  average total: 519
20:23.48 52 53  53  56  45  48  52  53  46  50  max: 56  average 10: 50  average total: 518
20:23.49 54 45  50  54  45  50  57  58  49  69  max: 69  average 10: 53  average total: 517
20:23.49 48 52  45  53  46  48  54  49  55  48  max: 55  average 10: 49  average total: 516
20:23.50 51 55  47  52  45  52  70  64  64  57  max: 70  average 10: 55  average total: 515
20:23.50 182    130 75  69  59  63  72  61  58  566 max: 566  average 10: 133  average total: 514
20:23.51 512    457 402 349 297 247 193 138 85  90  max: 512  average 10: 277  average total: 514
20:23.51 62 152 100 58  58  49  55  48  54  45  max: 152  average 10: 68  average total: 513
20:23.52 46 47  51  54  55  52  154 100 58  57  max: 154  average 10: 67  average total: 512
20:23.52 152    101 60  717 666 613 560 508 457 402 max: 717  average 10: 423  average total: 512
20:23.53 350    298 247 194 139 89  238 187 137 94  max: 350  average 10: 197  average total: 511
20:23.53 262    208 157 113 61  47  47  50  54  58  max: 262  average 10: 105  average total: 510
20:23.54 61 61  61  60  62  70  93  56  146 93  max: 146  average 10: 76  average total: 510
20:23.54 63 50  54  46  48  54  57  47  62  69  max: 69  average 10: 55  average total: 509
20:23.55 70 67  58  66  61  145 94  64  57  48  max: 145  average 10: 73  average total: 508
20:23.55 55 45  44  46  52  57  48  52  57  49  max: 57  average 10: 50  average total: 507
20:23.56 55 48  53  58  50  52  144 90  62  53  max: 144  average 10: 66  average total: 506
20:23.56 45 48  54  46  48  58  46  47  52  47  max: 58  average 10: 49  average total: 505
20:23.57 51 55  52  45  47  48  52  45  44  57  max: 57  average 10: 49  average total: 504 0.9KB/s(in)
20:23.58 45 50  60  49  52  48  59  55  51  62  max: 62  average 10: 53  average total: 503
20:23.58 50 52  47  50  55  45  52  54  47  51  max: 55  average 10: 50  average total: 502
20:23.59 53 45  44  51  54  46  51  56  45  52  max: 56  average 10: 49  average total: 501
20:23.59 47 50  53  45  51  46  48  50  45  46  max: 53  average 10: 48  average total: 500
20:24.0 53  47  54  46  51  44  50  55  47  50  max: 55  average 10: 49  average total: 499
20:24.0 47  53  45  52  55  46  50  50  52  45  max: 55  average 10: 49  average total: 498
20:24.1 51  66  50  57  53  44  51  54  45  48  max: 66  average 10: 51  average total: 497
20:24.1 55  61  57  48  52  55  48  50  46  49  max: 61  average 10: 52  average total: 497
20:24.2 51  53  46  52  58  49  54  44  49  50  max: 58  average 10: 50  average total: 496
20:24.2 58  51  44  52  46  57  48  51  54  49  max: 58  average 10: 51  average total: 495
20:24.3 52  55  47  52  55  47  51  60  49  49  max: 60  average 10: 51  average total: 494
20:24.3 51  56  48  49  53  48  50  56  49  51  max: 56  average 10: 51  average total: 493
20:24.4 55  47  50  54  44  49  50  52  55  48  max: 55  average 10: 50  average total: 492
20:24.4 54  45  48  55  45  50  52  47  63  55  max: 63  average 10: 51  average total: 491
20:24.5 46  61  53  48  54  45  47  51  44  48  max: 61  average 10: 49  average total: 490
20:24.5 51  48  55  50  57  46  49  55  47  54  max: 57  average 10: 51  average total: 490
20:24.6 49  53  47  51  58  48  51  53  45  45  max: 58  average 10: 50  average total: 489
20:24.6 60  53  44  47  51  55  49  53  67  47  max: 67  average 10: 52  average total: 488
20:24.7 47  55  46  52  54  45  47  51  45  48  max: 55  average 10: 49  average total: 487
20:24.7 49  51  47  52  46  47  48  50  54  45  max: 54  average 10: 48  average total: 486 0.9KB/s(in)
20:24.8 48  53  46  50  55  48  52  47  49  52  max: 55  average 10: 50  average total: 485
20:24.9 55  47  50  53  44  46  53  54  51  45  max: 55  average 10: 49  average total: 484
20:24.9 53  46  49  51  54  47  52  57  48  52  max: 57  average 10: 50  average total: 483
20:24.10 46 48  53  45  48  50  65  59  49  55  max: 65  average 10: 51  average total: 483
20:24.10 44 48  49  57  46  52  56  46  49  53  max: 57  average 10: 50  average total: 482
20:24.11 45 51  51  54  45  56  50  53  47  49  max: 56  average 10: 50  average total: 481
20:24.11 52 45  55  46  53  53  56  59  562 510 max: 562  average 10: 149  average total: 480
20:24.12 456    403 349 294 239 186 132 179 254 203 max: 456  average 10: 269  average total: 480
20:24.12 152    123 95  92  296 263 209 157 125 94  max: 296  average 10: 160  average total: 479
20:24.13 102    99  99  242 193 140 104 95  92  102 max: 242  average 10: 126  average total: 479
20:24.13 92 233 179 126 108 98  146 93  71  44  max: 233  average 10: 119  average total: 478
20:24.14 47 53  45  47  49  55  45  47  50  47  max: 55  average 10: 48  average total: 477
20:24.14 52 46  47  49  54  48  56  48  52  59  max: 59  average 10: 51  average total: 476
20:24.15 51 65  46  51  56  47  52  51  45  49  max: 65  average 10: 51  average total: 475
20:24.15 51 55  48  54  46  49  51  45  46  52  max: 55  average 10: 49  average total: 475
20:24.16 45 51  44  48  53  47  49  55  47  53  max: 55  average 10: 49  average total: 474
20:24.16 46 51  55  46  46  48  53  45  48  51  max: 55  average 10: 48  average total: 473
20:24.17 54 45  51  46  45  50  53  46  51  55  max: 55  average 10: 49  average total: 472
20:24.18 150    100 79  49  58  46  49  51  46  53  max: 150  average 10: 68  average total: 471 0.9KB/s(in)
20:24.18 45 48  54  48  56  47  55  47  53  44  max: 56  average 10: 49  average total: 471
20:24.19 56 48  53  47  49  47  53  45  51  51  max: 56  average 10: 50  average total: 470
20:24.19 57 46  48  50  54  47  54  48  51  55  max: 57  average 10: 51  average total: 469
20:24.20 46 53  47  51  53  45  45  48  52  55  max: 55  average 10: 49  average total: 468
20:24.20 45 50  58  47  54  47  54  47  64  56  max: 64  average 10: 52  average total: 467
20:24.21 54 53  56  49  53  47  49  53  44  47  max: 56  average 10: 50  average total: 467
20:24.21 52 52  57  58  50  55  46  51  58  49  max: 58  average 10: 52  average total: 466
20:24.22 55 46  48  51  46  48  53  46  46  48  max: 55  average 10: 48  average total: 465
20:24.22 52 44  50  51  47  51  57  48  57  45  max: 57  average 10: 50  average total: 464
20:24.23 56 47  53  56  53  45  53  51  45  48  max: 56  average 10: 50  average total: 464
20:24.23 54 48  51  54  46  51  56  46  47  51  max: 56  average 10: 50  average total: 463
20:24.24 54 52  57  50  56  46  51  56  56  46  max: 57  average 10: 52  average total: 462
20:24.24 50 57  47  55  48  53  46  51  54  46  max: 57  average 10: 50  average total: 461
20:24.25 53 56  52  49  54  49  55  49  55  46  max: 56  average 10: 51  average total: 460
20:24.25 48 54  45  47  50  54  47  49  54  47  max: 54  average 10: 49  average total: 460
20:24.26 51 47  50  47  51  56  48  50  58  46  max: 58  average 10: 50  average total: 459
20:24.26 53 50  57  44  51  45  47  51  46  50  max: 57  average 10: 49  average total: 458
20:24.27 53 45  48  63  56  50  53  57  48  57  max: 63  average 10: 53  average total: 457
20:24.27 48 47  52  55  44  46  51  54  56  47  max: 56  average 10: 50  average total: 457
20:24.28 50 56  46  51  48  53  44  67  46  52  max: 67  average 10: 51  average total: 456 0.9KB/s(in)
20:24.29 47 50  55  46  52  55  48  53  46  52  max: 55  average 10: 50  average total: 455
20:24.29 57 51  52  48  50  51  53  45  52  57  max: 57  average 10: 51  average total: 454
20:24.30 47 52  55  63  64  58  59  61  66  63  max: 66  average 10: 58  average total: 454
20:24.30 218    167 113 105 159 108 103 60  55  71  max: 218  average 10: 115  average total: 453
20:24.31 61 59  59  61  63  47  52  55  48  64  max: 64  average 10: 56  average total: 452
20:24.31 156    102 96  61  143 90  70  57  45  49  max: 156  average 10: 86  average total: 452
20:24.32 52 54  44  47  48  52  46  46  47  51  max: 54  average 10: 48  average total: 451
20:24.32 57 47  67  58  57  52  53  46  48  52  max: 67  average 10: 53  average total: 450
20:24.33 56 47  49  57  49  51  45  52  45  51  max: 57  average 10: 50  average total: 450
20:24.33 54 46  51  53  54  46  48  52  144 91  max: 144  average 10: 63  average total: 449
20:24.34 67 48  52  46  52  57  51  52  55  45  max: 67  average 10: 52  average total: 448
20:24.34 51 55  45  51  57  49  52  57  47  52  max: 57  average 10: 51  average total: 447
20:24.35 53 46  49  51  54  47  53  45  50  66  max: 66  average 10: 51  average total: 447
20:24.35 46 53  45  51  46  47  53  45  52  58  max: 58  average 10: 49  average total: 446
20:24.36 48 56  47  51  55  48  50  55  47  50  max: 56  average 10: 50  average total: 445
20:24.36 52 45  52  45  51  58  49  57  46  50  max: 58  average 10: 50  average total: 445
20:24.37 54 46  52  51  54  47  52  47  49  51  max: 54  average 10: 50  average total: 444
20:24.37 53 51  59  51  45  50  60  49  56  46  max: 60  average 10: 52  average total: 443
20:24.38 53 46  54  45  49  60  67  70  62  65  max: 70  average 10: 57  average total: 443 0.9KB/s(in)
20:24.39 176    123 226 207 157 196 144 92  72  63  max: 226  average 10: 145  average total: 442
20:24.39 71 204 193 140 124 112 85  57  48  54  max: 204  average 10: 108  average total: 441
20:24.40 45 48  50  54  47  52  46  54  46  52  max: 54  average 10: 49  average total: 441
20:24.40 46 52  46  50  57  49  57  45  49  51  max: 57  average 10: 50  average total: 440
20:24.41 45 48  49  53  45  50  44  47  47  53  max: 53  average 10: 48  average total: 439
20:24.41 44 45  51  54  53  57  49  50  54  45  max: 57  average 10: 50  average total: 439
20:24.42 51 44  53  55  44  48  50  56  47  51  max: 56  average 10: 49  average total: 438
20:24.42 63 51  69  49  53  54  46  49  57  47  max: 69  average 10: 53  average total: 437
20:24.43 54 45  52  53  46  47  47  51  54  46  max: 54  average 10: 49  average total: 437
20:24.43 50 57  49  50  57  49  50  53  46  52  max: 57  average 10: 51  average total: 436
20:24.44 54 46  52  54  46  50  65  58  47  51  max: 65  average 10: 52  average total: 435
20:24.44 45 46  52  45  48  52  54  44  47  48  max: 54  average 10: 48  average total: 435
20:24.45 51 48  53  47  52  57  49  59  51  68  max: 68  average 10: 53  average total: 434
20:24.45 45 53  45  53  46  52  53  48  51  56  max: 56  average 10: 50  average total: 433
20:24.46 49 56  46  51  45  46  49  52  44  51  max: 56  average 10: 48  average total: 433
20:24.46 45 49  53  54  48  54  49  50  55  47  max: 55  average 10: 50  average total: 432
20:24.47 49 54  48  51  54  46  50  56  49  51  max: 56  average 10: 50  average total: 431
20:24.47 55 49  58  58  169 116 540 486 436 381 max: 540  average 10: 234  average total: 431
20:24.48 329    276 957 939 888 833 780 724 669 617 max: 957  average 10: 701  average total: 431 0.9KB/s(in)
20:24.49 564    509 454 401 350 300 246 191 150 150 max: 564  average 10: 331  average total: 431
20:24.49 144    125 103 93  79  68  53  47  51  45  max: 144  average 10: 80  average total: 431
20:24.50 52 56  46  49  55  46  52  56  51  47  max: 56  average 10: 51  average total: 430
20:24.50 47 52  45  51  54  47  51  44  48  51  max: 54  average 10: 49  average total: 429
20:24.51 52 54  149 97  89  72  73  46  50  60  max: 149  average 10: 74  average total: 429
20:24.51 55 48  52  57  46  50  45  53  58  47  max: 58  average 10: 51  average total: 428
20:24.52 54 56  48  50  51  49  52  57  48  50  max: 57  average 10: 51  average total: 428
20:24.52 55 47  51  45  51  54  48  61  55  47  max: 61  average 10: 51  average total: 427
20:24.53 49 56  49  49  52  47  62  54  48  50  max: 62  average 10: 51  average total: 426
20:24.53 51 55  48  54  58  44  56  49  54  46  max: 58  average 10: 51  average total: 426
20:24.54 52 48  54  46  48  51  45  45  50  55  max: 55  average 10: 49  average total: 425
